output_area,lsoa,iomd_rank,iomd_decile
D097759451451,D09775,44,2
D097759452452,D09775,44,2
D097759454454,D09775,44,2
D097759455455,D09775,44,2
D097760111111,D09776,58,2
D097760114114,D09776,58,2
D097760116116,D09776,58,2
D097760117117,D09776,58,2
D097760120120,D09776,58,2
D097760122122,D09776,58,2
D097760125125,D09776,58,2
D097760128128,D09776,58,2
D097760129129,D09776,58,2
D097760131131,D09776,58,2
D097765735115,D09776,58,2
D097765735126,D09776,58,2
D097765735130,D09776,58,2
D097765737112,D09776,58,2
D097765737113,D09776,58,2
D097765737118,D09776,58,2
D097765737124,D09776,58,2
D097765738121,D09776,58,2
D097765738127,D09776,58,2
D097770129129,D09777,89,3
D097770130130,D09777,89,3
D097770147147,D09777,89,3
D097770151151,D09777,89,3
D097770152152,D09777,89,3
D097770153153,D09777,89,3
D097770159159,D09777,89,3
D097770165165,D09777,89,3
D097770169169,D09777,89,3
D097770173173,D09777,89,3
D097775748121,D09777,89,3
D097775748140,D09777,89,3
D097775748145,D09777,89,3
D097775748177,D09777,89,3
D097775749139,D09777,89,3
D097775749158,D09777,89,3
D097775749164,D09777,89,3
D097775751141,D09777,89,3
D097775751155,D09777,89,3
D097775751157,D09777,89,3
D097775751172,D09777,89,3
D097775751182,D09777,89,3
D097775752111,D09777,89,3
D097775752112,D09777,89,3
D097775752118,D09777,89,3
D097775752167,D09777,89,3
D097775753114,D09777,89,3
D097775753124,D09777,89,3
D097775753128,D09777,89,3
D097775754138,D09777,89,3
D097775754154,D09777,89,3
D097775754176,D09777,89,3
D097775755131,D09777,89,3
D097775755144,D09777,89,3
D097775755175,D09777,89,3
D097775756125,D09777,89,3
D097775756135,D09777,89,3
D097775756149,D09777,89,3
D097775756168,D09777,89,3
D097775756170,D09777,89,3
D097775756179,D09777,89,3
D097775770163,D09777,89,3
D097775770166,D09777,89,3
D097775772171,D09777,89,3
D097775772183,D09777,89,3
D097780116116,D09778,79,2
D097780123123,D09778,79,2
D097780137137,D09778,79,2
D097780168168,D09778,79,2
D097780169169,D09778,79,2
D097780173173,D09778,79,2
D097780196196,D09778,79,2
D097780204204,D09778,79,2
D097785757119,D09778,79,2
D097785757149,D09778,79,2
D097785757186,D09778,79,2
D097785758115,D09778,79,2
D097785758130,D09778,79,2
D097785758157,D09778,79,2
D097785758184,D09778,79,2
D097785758217,D09778,79,2
D097785758221,D09778,79,2
D097785759121,D09778,79,2
D097785759183,D09778,79,2
D097785759187,D09778,79,2
D097785759190,D09778,79,2
D097785760134,D09778,79,2
D097785760158,D09778,79,2
D097785761120,D09778,79,2
D097785761139,D09778,79,2
D097785761150,D09778,79,2
D097785761177,D09778,79,2
D097785761188,D09778,79,2
D097785762136,D09778,79,2
D097785762163,D09778,79,2
D097785762180,D09778,79,2
D097785762214,D09778,79,2
D097785764111,D09778,79,2
D097785764203,D09778,79,2
D097785764209,D09778,79,2
D097785764216,D09778,79,2
D097785765118,D09778,79,2
D097785765151,D09778,79,2
D097785765162,D09778,79,2
D097785765171,D09778,79,2
D097785765202,D09778,79,2
D097785765205,D09778,79,2
D097785766113,D09778,79,2
D097785766127,D09778,79,2
D097785766199,D09778,79,2
D097785766207,D09778,79,2
D097785767161,D09778,79,2
D097785767164,D09778,79,2
D097785767165,D09778,79,2
D097785768144,D09778,79,2
D097785768218,D09778,79,2
D097785768219,D09778,79,2
D097789451451,D09778,79,2
D097790115115,D09779,65,2
D097790131131,D09779,65,2
D097790147147,D09779,65,2
D097790155155,D09779,65,2
D097790169169,D09779,65,2
D097790178178,D09779,65,2
D097790181181,D09779,65,2
D097790185185,D09779,65,2
D097790194194,D09779,65,2
D097790196196,D09779,65,2
D097790218218,D09779,65,2
D097795720176,D09779,65,2
D097795720177,D09779,65,2
D097795720224,D09779,65,2
D097795721117,D09779,65,2
D097795721138,D09779,65,2
D097795721154,D09779,65,2
D097795721180,D09779,65,2
D097795721188,D09779,65,2
D097795721197,D09779,65,2
D097795722111,D09779,65,2
D097795722112,D09779,65,2
D097795722130,D09779,65,2
D097795722136,D09779,65,2
D097795722146,D09779,65,2
D097795722162,D09779,65,2
D097795722184,D09779,65,2
D097795722203,D09779,65,2
D097795722226,D09779,65,2
D097795723148,D09779,65,2
D097795723167,D09779,65,2
D097795723198,D09779,65,2
D097795723228,D09779,65,2
D097795723231,D09779,65,2
D097795724126,D09779,65,2
D097795724129,D09779,65,2
D097795724186,D09779,65,2
D097795724206,D09779,65,2
D097795724217,D09779,65,2
D097795725149,D09779,65,2
D097795725163,D09779,65,2
D097795725187,D09779,65,2
D097795725192,D09779,65,2
D097795725201,D09779,65,2
D097799451451,D09779,65,2
D097799452452,D09779,65,2
D097799453453,D09779,65,2
D097800112112,D09780,104,3
D097800114114,D09780,104,3
D097800115115,D09780,104,3
D097800117117,D09780,104,3
D097800118118,D09780,104,3
D097800119119,D09780,104,3
D097800120120,D09780,104,3
D097800122122,D09780,104,3
D097800123123,D09780,104,3
D097800124124,D09780,104,3
D097800125125,D09780,104,3
D097800128128,D09780,104,3
D097800132132,D09780,104,3
D097800133133,D09780,104,3
D097800137137,D09780,104,3
D097800139139,D09780,104,3
D097800140140,D09780,104,3
D097800143143,D09780,104,3
D097800145145,D09780,104,3
D097800146146,D09780,104,3
D097800147147,D09780,104,3
D097805742113,D09780,104,3
D097805742116,D09780,104,3
D097805742121,D09780,104,3
D097805742131,D09780,104,3
D097805742134,D09780,104,3
D097805745127,D09780,104,3
D097805745144,D09780,104,3
D097809451451,D09780,104,3
D100410100100,D10041,276,7
D100410511511,D10041,276,7
D100410512512,D10041,276,7
D100410513513,D10041,276,7
D100410514514,D10041,276,7
D100410515515,D10041,276,7
D100410516516,D10041,276,7
D100410517517,D10041,276,7
D100410518518,D10041,276,7
D100410519519,D10041,276,7
D100420111111,D10042,311,8
D100420112112,D10042,311,8
D100420113113,D10042,311,8
D100420114114,D10042,311,8
D100420115115,D10042,311,8
D100420116116,D10042,311,8
D100420117117,D10042,311,8
D100430111111,D10043,320,8
D100430112112,D10043,320,8
D100430113113,D10043,320,8
D100430114114,D10043,320,8
D100430115115,D10043,320,8
D100430116116,D10043,320,8
D100430117117,D10043,320,8
D100440111111,D10044,246,6
D100440112112,D10044,246,6
D100440113113,D10044,246,6
D100440114114,D10044,246,6
D100440115115,D10044,246,6
D100440116116,D10044,246,6
D100440117117,D10044,246,6
D100440118118,D10044,246,6
D100440119119,D10044,246,6
D100440120120,D10044,246,6
D100440121121,D10044,246,6
D100440122122,D10044,246,6
D100440123123,D10044,246,6
D100450111111,D10045,158,4
D100450112112,D10045,158,4
D100450113113,D10045,158,4
D100450114114,D10045,158,4
D100450115115,D10045,158,4
D100450116116,D10045,158,4
D100450117117,D10045,158,4
D100460111111,D10046,198,5
D100460112112,D10046,198,5
D100460113113,D10046,198,5
D100460114114,D10046,198,5
D100460115115,D10046,198,5
D100460116116,D10046,198,5
D100460117117,D10046,198,5
D100460118118,D10046,198,5
D110000000000,D11000,230,6
D120510000000,D12051,406,10
D120520000000,D12052,334,8
D120530000000,D12053,376,9
D120540000000,D12054,109,3
D120600005005,D12060,306,8
D120600020020,D12060,306,8
D120600052052,D12060,306,8
D120600181181,D12060,306,8
D120600198198,D12060,306,8
D120600269269,D12060,306,8
D120600280280,D12060,306,8
D120605003024,D12060,306,8
D120605003034,D12060,306,8
D120605003154,D12060,306,8
D120605003161,D12060,306,8
D120605003192,D12060,306,8
D120605003250,D12060,306,8
D120605006012,D12060,306,8
D120605006068,D12060,306,8
D120605006100,D12060,306,8
D120605006296,D12060,306,8
D120605011036,D12060,306,8
D120605011045,D12060,306,8
D120605011092,D12060,306,8
D120605011128,D12060,306,8
D120605011149,D12060,306,8
D120605011172,D12060,306,8
D120605011176,D12060,306,8
D120605011185,D12060,306,8
D120610020020,D12061,253,7
D120610112112,D12061,253,7
D120610217217,D12061,253,7
D120610219219,D12061,253,7
D120610260260,D12061,253,7
D120610316316,D12061,253,7
D120610320320,D12061,253,7
D120610329329,D12061,253,7
D120610332332,D12061,253,7
D120610433433,D12061,253,7
D120610444444,D12061,253,7
D120610540540,D12061,253,7
D120610572572,D12061,253,7
D120615102097,D12061,253,7
D120615102164,D12061,253,7
D120615102244,D12061,253,7
D120615102471,D12061,253,7
D120615108192,D12061,253,7
D120615108216,D12061,253,7
D120615108328,D12061,253,7
D120615108344,D12061,253,7
D120615108448,D12061,253,7
D120615108492,D12061,253,7
D120615112017,D12061,253,7
D120615112265,D12061,253,7
D120615112405,D12061,253,7
D120615112428,D12061,253,7
D120615112435,D12061,253,7
D120615112510,D12061,253,7
D120615113005,D12061,253,7
D120615113061,D12061,253,7
D120615113224,D12061,253,7
D120615113308,D12061,253,7
D120615113352,D12061,253,7
D120615113450,D12061,253,7
D120615113470,D12061,253,7
D120615113476,D12061,253,7
D120620024024,D12062,392,10
D120620092092,D12062,392,10
D120620124124,D12062,392,10
D120620128128,D12062,392,10
D120620140140,D12062,392,10
D120620224224,D12062,392,10
D120620341341,D12062,392,10
D120620410410,D12062,392,10
D120620461461,D12062,392,10
D120620469469,D12062,392,10
D120620500500,D12062,392,10
D120625202219,D12062,392,10
D120625202417,D12062,392,10
D120625202440,D12062,392,10
D120625202453,D12062,392,10
D120625202492,D12062,392,10
D120625205088,D12062,392,10
D120625205293,D12062,392,10
D120625205333,D12062,392,10
D120625205425,D12062,392,10
D120625207177,D12062,392,10
D120625207240,D12062,392,10
D120625207372,D12062,392,10
D120625207464,D12062,392,10
D120625209134,D12062,392,10
D120625209237,D12062,392,10
D120625209282,D12062,392,10
D120625209289,D12062,392,10
D120625209445,D12062,392,10
D120625211196,D12062,392,10
D120625211208,D12062,392,10
D120625211232,D12062,392,10
D120625211336,D12062,392,10
D120630036036,D12063,339,9
D120630056056,D12063,339,9
D120630080080,D12063,339,9
D120630148148,D12063,339,9
D120630189189,D12063,339,9
D120630208208,D12063,339,9
D120630244244,D12063,339,9
D120630252252,D12063,339,9
D120630273273,D12063,339,9
D120630357357,D12063,339,9
D120635302088,D12063,339,9
D120635302142,D12063,339,9
D120635302202,D12063,339,9
D120635302228,D12063,339,9
D120635302240,D12063,339,9
D120635302256,D12063,339,9
D120635306165,D12063,339,9
D120635306186,D12063,339,9
D120635306212,D12063,339,9
D120635306293,D12063,339,9
D120635309094,D12063,339,9
D120635309112,D12063,339,9
D120635309134,D12063,339,9
D120635309161,D12063,339,9
D120635309260,D12063,339,9
D120635309274,D12063,339,9
D120640029029,D12064,330,8
D120640044044,D12064,330,8
D120640136136,D12064,330,8
D120640227227,D12064,330,8
D120640274274,D12064,330,8
D120640317317,D12064,330,8
D120640336336,D12064,330,8
D120640380380,D12064,330,8
D120640428428,D12064,330,8
D120640448448,D12064,330,8
D120640472472,D12064,330,8
D120640512512,D12064,330,8
D120645403053,D12064,330,8
D120645403125,D12064,330,8
D120645403205,D12064,330,8
D120645403222,D12064,330,8
D120645404009,D12064,330,8
D120645404057,D12064,330,8
D120645404172,D12064,330,8
D120645404266,D12064,330,8
D120645404538,D12064,330,8
D120645406268,D12064,330,8
D120645406388,D12064,330,8
D120645406420,D12064,330,8
D120645406480,D12064,330,8
D120645406539,D12064,330,8
D120645408084,D12064,330,8
D120645408153,D12064,330,8
D120645408370,D12064,330,8
D120645408408,D12064,330,8
D120645408484,D12064,330,8
D120645410190,D12064,330,8
D120645410303,D12064,330,8
D120645410340,D12064,330,8
D120645412128,D12064,330,8
D120645412130,D12064,330,8
D120645412288,D12064,330,8
D120645412290,D12064,330,8
D120645412482,D12064,330,8
D120645414061,D12064,330,8
D120645414349,D12064,330,8
D120645414365,D12064,330,8
D120645414371,D12064,330,8
D120645414393,D12064,330,8
D120645414417,D12064,330,8
D120650036036,D12065,277,7
D120650084084,D12065,277,7
D120650096096,D12065,277,7
D120650136136,D12065,277,7
D120650144144,D12065,277,7
D120650165165,D12065,277,7
D120650180180,D12065,277,7
D120650193193,D12065,277,7
D120650198198,D12065,277,7
D120650225225,D12065,277,7
D120650251251,D12065,277,7
D120650256256,D12065,277,7
D120650332332,D12065,277,7
D120650356356,D12065,277,7
D120655502100,D12065,277,7
D120655502117,D12065,277,7
D120655502276,D12065,277,7
D120655502301,D12065,277,7
D120655502310,D12065,277,7
D120660052052,D12066,393,10
D120660112112,D12066,393,10
D120660176176,D12066,393,10
D120660196196,D12066,393,10
D120660285285,D12066,393,10
D120660296296,D12066,393,10
D120660304304,D12066,393,10
D120660320320,D12066,393,10
D120665601008,D12066,393,10
D120665601041,D12066,393,10
D120665601202,D12066,393,10
D120665601226,D12066,393,10
D120665601228,D12066,393,10
D120665606064,D12066,393,10
D120665606104,D12066,393,10
D120665606168,D12066,393,10
D120665606188,D12066,393,10
D120665606240,D12066,393,10
D120665606316,D12066,393,10
D120665607116,D12066,393,10
D120665607120,D12066,393,10
D120665607124,D12066,393,10
D120665607132,D12066,393,10
D120665607272,D12066,393,10
D120665607292,D12066,393,10
D120670036036,D12067,350,9
D120670120120,D12067,350,9
D120670124124,D12067,350,9
D120670137137,D12067,350,9
D120670144144,D12067,350,9
D120670201201,D12067,350,9
D120670426426,D12067,350,9
D120670440440,D12067,350,9
D120670473473,D12067,350,9
D120670481481,D12067,350,9
D120670493493,D12067,350,9
D120670544544,D12067,350,9
D120675701076,D12067,350,9
D120675701180,D12067,350,9
D120675701508,D12067,350,9
D120675701528,D12067,350,9
D120675701552,D12067,350,9
D120675705292,D12067,350,9
D120675705338,D12067,350,9
D120675705357,D12067,350,9
D120675706040,D12067,350,9
D120675706072,D12067,350,9
D120675706237,D12067,350,9
D120675706310,D12067,350,9
D120675707024,D12067,350,9
D120675707112,D12067,350,9
D120675707288,D12067,350,9
D120675707413,D12067,350,9
D120675707520,D12067,350,9
D120675708205,D12067,350,9
D120675708324,D12067,350,9
D120675708336,D12067,350,9
D120675708397,D12067,350,9
D120675708438,D12067,350,9
D120675708458,D12067,350,9
D120675709173,D12067,350,9
D120675709408,D12067,350,9
D120675709469,D12067,350,9
D120680117117,D12068,398,10
D120680181181,D12068,398,10
D120680264264,D12068,398,10
D120680320320,D12068,398,10
D120680353353,D12068,398,10
D120680468468,D12068,398,10
D120680477477,D12068,398,10
D120685804188,D12068,398,10
D120685804280,D12068,398,10
D120685804372,D12068,398,10
D120685804437,D12068,398,10
D120685805052,D12068,398,10
D120685805109,D12068,398,10
D120685805324,D12068,398,10
D120685805409,D12068,398,10
D120685805417,D12068,398,10
D120685805501,D12068,398,10
D120685807072,D12068,398,10
D120685807306,D12068,398,10
D120685807413,D12068,398,10
D120685807425,D12068,398,10
D120685807426,D12068,398,10
D120685807452,D12068,398,10
D120690017017,D12069,180,5
D120690020020,D12069,180,5
D120690249249,D12069,180,5
D120690304304,D12069,180,5
D120690306306,D12069,180,5
D120690397397,D12069,180,5
D120690454454,D12069,180,5
D120690590590,D12069,180,5
D120690596596,D12069,180,5
D120690604604,D12069,180,5
D120690616616,D12069,180,5
D120690632632,D12069,180,5
D120690656656,D12069,180,5
D120690665665,D12069,180,5
D120695902018,D12069,180,5
D120695902019,D12069,180,5
D120695902270,D12069,180,5
D120695902460,D12069,180,5
D120695902541,D12069,180,5
D120695904052,D12069,180,5
D120695904056,D12069,180,5
D120695904076,D12069,180,5
D120695904216,D12069,180,5
D120695904345,D12069,180,5
D120695904470,D12069,180,5
D120695910402,D12069,180,5
D120695910448,D12069,180,5
D120695910474,D12069,180,5
D120695910485,D12069,180,5
D120695917028,D12069,180,5
D120695917537,D12069,180,5
D120695917688,D12069,180,5
D120695918089,D12069,180,5
D120695918224,D12069,180,5
D120695918232,D12069,180,5
D120695918648,D12069,180,5
D120695918680,D12069,180,5
D120695918696,D12069,180,5
D120700125125,D12070,411,10
D120700149149,D12070,411,10
D120700173173,D12070,411,10
D120700296296,D12070,411,10
D120700302302,D12070,411,10
D120700316316,D12070,411,10
D120700424424,D12070,411,10
D120705001008,D12070,411,10
D120705001052,D12070,411,10
D120705001241,D12070,411,10
D120705001348,D12070,411,10
D120705001416,D12070,411,10
D120705005060,D12070,411,10
D120705005236,D12070,411,10
D120705005244,D12070,411,10
D120705005246,D12070,411,10
D120705006096,D12070,411,10
D120705006153,D12070,411,10
D120705006222,D12070,411,10
D120705006266,D12070,411,10
D120705006280,D12070,411,10
D120705009028,D12070,411,10
D120705009145,D12070,411,10
D120705009300,D12070,411,10
D120705009325,D12070,411,10
D120705009393,D12070,411,10
D120710057057,D12071,379,10
D120710076076,D12071,379,10
D120710160160,D12071,379,10
D120710244244,D12071,379,10
D120710301301,D12071,379,10
D120710337337,D12071,379,10
D120710372372,D12071,379,10
D120710408408,D12071,379,10
D120715101028,D12071,379,10
D120715101032,D12071,379,10
D120715101041,D12071,379,10
D120715101164,D12071,379,10
D120715101341,D12071,379,10
D120715101412,D12071,379,10
D120715102044,D12071,379,10
D120715102074,D12071,379,10
D120715102153,D12071,379,10
D120715102185,D12071,379,10
D120715102189,D12071,379,10
D120715102294,D12071,379,10
D120715102392,D12071,379,10
D120715102414,D12071,379,10
D120715107052,D12071,379,10
D120715107060,D12071,379,10
D120715107176,D12071,379,10
D120715107193,D12071,379,10
D120715107304,D12071,379,10
D120715107384,D12071,379,10
D120715107386,D12071,379,10
D120715107401,D12071,379,10
D120720002002,D12072,318,8
D120720014014,D12072,318,8
D120720017017,D12072,318,8
D120720120120,D12072,318,8
D120720169169,D12072,318,8
D120720232232,D12072,318,8
D120720240240,D12072,318,8
D120720297297,D12072,318,8
D120720298298,D12072,318,8
D120720312312,D12072,318,8
D120720340340,D12072,318,8
D120720426426,D12072,318,8
D120720477477,D12072,318,8
D120725204053,D12072,318,8
D120725204055,D12072,318,8
D120725204157,D12072,318,8
D120730008008,D12073,415,10
D120730069069,D12073,415,10
D120730384384,D12073,415,10
D120730429429,D12073,415,10
D120730452452,D12073,415,10
D120730532532,D12073,415,10
D120730572572,D12073,415,10
D120730579579,D12073,415,10
D120735303085,D12073,415,10
D120735303093,D12073,415,10
D120735303216,D12073,415,10
D120735303490,D12073,415,10
D120735303520,D12073,415,10
D120735304097,D12073,415,10
D120735304189,D12073,415,10
D120735304309,D12073,415,10
D120735304393,D12073,415,10
D120735304565,D12073,415,10
D120735305157,D12073,415,10
D120735305201,D12073,415,10
D120735305396,D12073,415,10
D120735305404,D12073,415,10
D120735305569,D12073,415,10
D120735306225,D12073,415,10
D120735306261,D12073,415,10
D120735306430,D12073,415,10
D120735306458,D12073,415,10
D120735306578,D12073,415,10
D120735306645,D12073,415,10
D120735310032,D12073,415,10
D120735310386,D12073,415,10
D120735310440,D12073,415,10
D120735310505,D12073,415,10
D120735310603,D12073,415,10
D130010000000,D13001,382,10
D130020000000,D13002,398,10
D130030000000,D13003,296,8
D130040000000,D13004,363,9
D130050000000,D13005,296,8
D130060000000,D13006,326,8
D130510004004,D13051,296,8
D130510022022,D13051,296,8
D130510041041,D13051,296,8
D130510042042,D13051,296,8
D130510047047,D13051,296,8
D130510068068,D13051,296,8
D130510086086,D13051,296,8
D130510089089,D13051,296,8
D130515111001,D13051,296,8
D130515111006,D13051,296,8
D130515111013,D13051,296,8
D130515111028,D13051,296,8
D130515111049,D13051,296,8
D130515111059,D13051,296,8
D130515111063,D13051,296,8
D130515111074,D13051,296,8
D130515111083,D13051,296,8
D130515112015,D13051,296,8
D130515112037,D13051,296,8
D130515112045,D13051,296,8
D130515112054,D13051,296,8
D130515112064,D13051,296,8
D130515112075,D13051,296,8
D130515112079,D13051,296,8
D130515114002,D13051,296,8
D130515114007,D13051,296,8
D130515114010,D13051,296,8
D130515114036,D13051,296,8
D130515114062,D13051,296,8
D130515114087,D13051,296,8
D130515114088,D13051,296,8
D130515115009,D13051,296,8
D130515115011,D13051,296,8
D130515115020,D13051,296,8
D130515115046,D13051,296,8
D130515115066,D13051,296,8
D130515118008,D13051,296,8
D130515118014,D13051,296,8
D130515118033,D13051,296,8
D130515118067,D13051,296,8
D130515118071,D13051,296,8
D130515118080,D13051,296,8
D130515118082,D13051,296,8
D130515121019,D13051,296,8
D130515121040,D13051,296,8
D130515121043,D13051,296,8
D130515121051,D13051,296,8
D130515121053,D13051,296,8
D130515121073,D13051,296,8
D130515121085,D13051,296,8
D130515122016,D13051,296,8
D130515122021,D13051,296,8
D130515122023,D13051,296,8
D130515122050,D13051,296,8
D130515122072,D13051,296,8
D130515122076,D13051,296,8
D130515122077,D13051,296,8
D130515122078,D13051,296,8
D130515122084,D13051,296,8
D130520017017,D13052,375,9
D130520018018,D13052,375,9
D130525216020,D13052,375,9
D130525216026,D13052,375,9
D130525216049,D13052,375,9
D130525216098,D13052,375,9
D130525220001,D13052,375,9
D130525220008,D13052,375,9
D130525220016,D13052,375,9
D130525220039,D13052,375,9
D130525220046,D13052,375,9
D130525220078,D13052,375,9
D130525220083,D13052,375,9
D130525221007,D13052,375,9
D130525221035,D13052,375,9
D130525221048,D13052,375,9
D130525221051,D13052,375,9
D130525221054,D13052,375,9
D130525221056,D13052,375,9
D130525221067,D13052,375,9
D130525221070,D13052,375,9
D130525221073,D13052,375,9
D130525221082,D13052,375,9
D130525221085,D13052,375,9
D130525221093,D13052,375,9
D130525221094,D13052,375,9
D130525221095,D13052,375,9
D130525221096,D13052,375,9
D130525221097,D13052,375,9
D130525222002,D13052,375,9
D130525222003,D13052,375,9
D130525222004,D13052,375,9
D130525222011,D13052,375,9
D130525222012,D13052,375,9
D130525222015,D13052,375,9
D130525222024,D13052,375,9
D130525222025,D13052,375,9
D130525222029,D13052,375,9
D130525222030,D13052,375,9
D130525222032,D13052,375,9
D130525222033,D13052,375,9
D130525222045,D13052,375,9
D130525222059,D13052,375,9
D130525222064,D13052,375,9
D130525222071,D13052,375,9
D130525222079,D13052,375,9
D130525222086,D13052,375,9
D130525222087,D13052,375,9
D130525222088,D13052,375,9
D130525223005,D13052,375,9
D130525223019,D13052,375,9
D130525223021,D13052,375,9
D130525223022,D13052,375,9
D130525223047,D13052,375,9
D130525223050,D13052,375,9
D130525223055,D13052,375,9
D130525224010,D13052,375,9
D130525224013,D13052,375,9
D130525224028,D13052,375,9
D130525224034,D13052,375,9
D130525224038,D13052,375,9
D130525224040,D13052,375,9
D130525224042,D13052,375,9
D130525224044,D13052,375,9
D130525224053,D13052,375,9
D130525224063,D13052,375,9
D130525224065,D13052,375,9
D130525224074,D13052,375,9
D130525224092,D13052,375,9
D130530031031,D13053,344,9
D130530087087,D13053,344,9
D130535311004,D13053,344,9
D130535311007,D13053,344,9
D130535311013,D13053,344,9
D130535311019,D13053,344,9
D130535311037,D13053,344,9
D130535311039,D13053,344,9
D130535311067,D13053,344,9
D130535311078,D13053,344,9
D130535311083,D13053,344,9
D130535311086,D13053,344,9
D130535311094,D13053,344,9
D130535311099,D13053,344,9
D130535312003,D13053,344,9
D130535312005,D13053,344,9
D130535312008,D13053,344,9
D130535312020,D13053,344,9
D130535312022,D13053,344,9
D130535312056,D13053,344,9
D130535312091,D13053,344,9
D130535312095,D13053,344,9
D130535313021,D13053,344,9
D130535313027,D13053,344,9
D130535313032,D13053,344,9
D130535313041,D13053,344,9
D130535313045,D13053,344,9
D130535313054,D13053,344,9
D130535313057,D13053,344,9
D130535313060,D13053,344,9
D130535313062,D13053,344,9
D130535313068,D13053,344,9
D130535313075,D13053,344,9
D130535313080,D13053,344,9
D130535313098,D13053,344,9
D130535313104,D13053,344,9
D130535315035,D13053,344,9
D130535315043,D13053,344,9
D130535315044,D13053,344,9
D130535315048,D13053,344,9
D130535315049,D13053,344,9
D130535315102,D13053,344,9
D130535320002,D13053,344,9
D130535320015,D13053,344,9
D130535320016,D13053,344,9
D130535320026,D13053,344,9
D130535320028,D13053,344,9
D130535320029,D13053,344,9
D130535320033,D13053,344,9
D130535320036,D13053,344,9
D130535320050,D13053,344,9
D130535320088,D13053,344,9
D130535320093,D13053,344,9
D130535320105,D13053,344,9
D130535320106,D13053,344,9
D130535320107,D13053,344,9
D130535320109,D13053,344,9
D130535321017,D13053,344,9
D130535321034,D13053,344,9
D130535321047,D13053,344,9
D130535321092,D13053,344,9
D130535321103,D13053,344,9
D130540013013,D13054,333,8
D130540043043,D13054,333,8
D130540067067,D13054,333,8
D130540069069,D13054,333,8
D130545411009,D13054,333,8
D130545411014,D13054,333,8
D130545411022,D13054,333,8
D130545411039,D13054,333,8
D130545411040,D13054,333,8
D130545411078,D13054,333,8
D130545411083,D13054,333,8
D130545411096,D13054,333,8
D130545411102,D13054,333,8
D130545411103,D13054,333,8
D130545411127,D13054,333,8
D130545414002,D13054,333,8
D130545414004,D13054,333,8
D130545414007,D13054,333,8
D130545414011,D13054,333,8
D130545414016,D13054,333,8
D130545414031,D13054,333,8
D130545414041,D13054,333,8
D130545414046,D13054,333,8
D130545414047,D13054,333,8
D130545414052,D13054,333,8
D130545414060,D13054,333,8
D130545414076,D13054,333,8
D130545414086,D13054,333,8
D130545414087,D13054,333,8
D130545414090,D13054,333,8
D130545414092,D13054,333,8
D130545414097,D13054,333,8
D130545414100,D13054,333,8
D130545414106,D13054,333,8
D130545414111,D13054,333,8
D130545416001,D13054,333,8
D130545416017,D13054,333,8
D130545416034,D13054,333,8
D130545416042,D13054,333,8
D130545416064,D13054,333,8
D130545416065,D13054,333,8
D130545416066,D13054,333,8
D130545416091,D13054,333,8
D130545416101,D13054,333,8
D130545416107,D13054,333,8
D130545416112,D13054,333,8
D130545416119,D13054,333,8
D130545418010,D13054,333,8
D130545418015,D13054,333,8
D130545418081,D13054,333,8
D130545420027,D13054,333,8
D130545420045,D13054,333,8
D130545420054,D13054,333,8
D130545420084,D13054,333,8
D130545420095,D13054,333,8
D130545420099,D13054,333,8
D130545420113,D13054,333,8
D130545420118,D13054,333,8
D130545420123,D13054,333,8
D130545423030,D13054,333,8
D130545423056,D13054,333,8
D130545423109,D13054,333,8
D130545423121,D13054,333,8
D130545423126,D13054,333,8
D130545424057,D13054,333,8
D130545424063,D13054,333,8
D130545424117,D13054,333,8
D130545424124,D13054,333,8
D130545425024,D13054,333,8
D130545425049,D13054,333,8
D130545425071,D13054,333,8
D130545425072,D13054,333,8
D130545425079,D13054,333,8
D130545425110,D13054,333,8
D130545425125,D13054,333,8
D130545426003,D13054,333,8
D130545426018,D13054,333,8
D130545426021,D13054,333,8
D130545426028,D13054,333,8
D130545426035,D13054,333,8
D130545426037,D13054,333,8
D130545426051,D13054,333,8
D130545426058,D13054,333,8
D130545426074,D13054,333,8
D130545426075,D13054,333,8
D130545426077,D13054,333,8
D130545426089,D13054,333,8
D130545426098,D13054,333,8
D130545426122,D13054,333,8
D130550050050,D13055,396,10
D130550082082,D13055,396,10
D130555513020,D13055,396,10
D130555513021,D13055,396,10
D130555513022,D13055,396,10
D130555513085,D13055,396,10
D130555513088,D13055,396,10
D130555513089,D13055,396,10
D130555516004,D13055,396,10
D130555516005,D13055,396,10
D130555516011,D13055,396,10
D130555516023,D13055,396,10
D130555516029,D13055,396,10
D130555516032,D13055,396,10
D130555516035,D13055,396,10
D130555516037,D13055,396,10
D130555516045,D13055,396,10
D130555516070,D13055,396,10
D130555516086,D13055,396,10
D130555517002,D13055,396,10
D130555517003,D13055,396,10
D130555517008,D13055,396,10
D130555517046,D13055,396,10
D130555517049,D13055,396,10
D130555517051,D13055,396,10
D130555517066,D13055,396,10
D130555517069,D13055,396,10
D130555517076,D13055,396,10
D130555517079,D13055,396,10
D130555517081,D13055,396,10
D130555517090,D13055,396,10
D130555520009,D13055,396,10
D130555520010,D13055,396,10
D130555520012,D13055,396,10
D130555520028,D13055,396,10
D130555520033,D13055,396,10
D130555520054,D13055,396,10
D130555520087,D13055,396,10
D130555521039,D13055,396,10
D130555521043,D13055,396,10
D130555521047,D13055,396,10
D130555521053,D13055,396,10
D130555521061,D13055,396,10
D130555521062,D13055,396,10
